epoch,train_loss,train_ce,train_lb,train_acc,val_loss,val_ce,val_lb,val_acc,lr
18,0.03428078123501369,0.03428078123501369,1.0940600497382027,0.9910714285714286,0.025281737744808196,0.025281737744808196,1.0962663650512696,1.0,0.001
19,0.034755428774016245,0.034755428774016245,1.100510082926069,0.9928571428571429,0.022532854229211807,0.022532854229211807,1.0976420164108276,1.0,0.001
20,0.027266853249498776,0.027266853249498776,1.1003102370670863,0.9946428571428572,0.021030563861131668,0.021030563861131668,1.1016516208648681,1.0,0.001
21,0.031107653038842338,0.031107653038842338,1.105150900568281,0.9946428571428572,0.018931474164128305,0.018931474164128305,1.1024283170700073,1.0,0.001
22,0.02805847536240305,0.02805847536240305,1.1000704050064087,0.9892857142857143,0.018478954583406447,0.018478954583406447,1.101263689994812,1.0,0.001
23,0.02890867223697049,0.02890867223697049,1.098015706879752,0.9928571428571429,0.017916516214609147,0.017916516214609147,1.1062321424484254,1.0,0.001
24,0.028053304978779385,0.028053304978779385,1.0995829003197806,0.9946428571428572,0.014797016978263855,0.014797016978263855,1.1064298391342162,1.0,0.001
25,0.0280531592933195,0.0280531592933195,1.0999154329299927,0.9928571428571429,0.01653089076280594,0.01653089076280594,1.1075284957885743,1.0,0.001
26,0.022303865743534906,0.022303865743534906,1.0998940978731429,0.9910714285714286,0.01441228911280632,0.01441228911280632,1.1086876153945924,1.0,0.001
27,0.028362540953925677,0.028362540953925677,1.1069770949227469,0.9892857142857143,0.014066549390554428,0.014066549390554428,1.1082123279571534,1.0,0.001
28,0.027190414177519936,0.027190414177519936,1.0976338522774833,0.9910714285714286,0.011651215329766273,0.011651215329766273,1.1111778497695923,1.0,0.001
29,0.028832486325076647,0.028832486325076647,1.0994845458439417,0.9910714285714286,0.011204418912529945,0.011204418912529945,1.1109671592712402,1.0,0.001
30,0.019551994066153253,0.019551994066153253,1.10280465057918,0.9928571428571429,0.011875706538558007,0.011875706538558007,1.1116190195083617,1.0,0.001
31,0.021747603081166744,0.021747603081166744,1.1059456450598582,0.9946428571428572,0.010150028392672539,0.010150028392672539,1.1079200744628905,1.0,0.001
32,0.013884380073951824,0.013884380073951824,1.1061440808432443,0.9982142857142857,0.009730019420385361,0.009730019420385361,1.1121524095535278,1.0,0.001
33,0.017348764344517674,0.017348764344517674,1.1035534449986049,0.9946428571428572,0.009777604788541793,0.009777604788541793,1.1115221977233887,1.0,0.001
34,0.010448442199932677,0.010448442199932677,1.1077741146087647,0.9982142857142857,0.008812393993139267,0.008812393993139267,1.1137747526168824,1.0,0.001
35,0.00999653324085687,0.00999653324085687,1.1036487306867326,1.0,0.00821383371949196,0.00821383371949196,1.1139205932617187,1.0,0.001
36,0.014000442012080125,0.014000442012080125,1.10609769821167,0.9964285714285714,0.00882718749344349,0.00882718749344349,1.1116859197616578,1.0,0.001
37,0.011055159249476023,0.011055159249476023,1.1048255852290563,0.9982142857142857,0.008639658987522125,0.008639658987522125,1.1118803024291992,1.0,0.001
38,0.010748628207615444,0.010748628207615444,1.106921012060983,0.9964285714285714,0.008698251843452454,0.008698251843452454,1.1108630418777465,1.0,0.001
39,0.010200078060318316,0.010200078060318316,1.1047750098364695,0.9982142857142857,0.007856515422463416,0.007856515422463416,1.1106208324432374,1.0,0.001
40,0.009528072577502046,0.009528072577502046,1.1032047918864658,0.9982142857142857,0.007469950243830681,0.007469950243830681,1.1122336864471436,1.0,0.001
41,0.01523023106689964,0.01523023106689964,1.1040616171700615,0.9946428571428572,0.005805281363427639,0.005805281363427639,1.1105133771896363,1.0,0.001
42,0.024254550139552782,0.024254550139552782,1.1045600005558558,0.9910714285714286,0.006476733833551407,0.006476733833551407,1.1096356153488158,1.0,0.001
43,0.019067237007298638,0.019067237007298638,1.1086702755519322,0.9946428571428572,0.006275669857859612,0.006275669857859612,1.1144089698791504,1.0,0.001
44,0.007997627050748893,0.007997627050748893,1.1084274019513811,1.0,0.006178070046007633,0.006178070046007633,1.1141305685043335,1.0,0.001
45,0.013767473306506873,0.013767473306506873,1.1045712402888708,0.9964285714285714,0.005766171216964722,0.005766171216964722,1.1146868467330933,1.0,0.001
46,0.0103644167073071,0.0103644167073071,1.1050331592559814,0.9982142857142857,0.005643747001886368,0.005643747001886368,1.1145036935806274,1.0,0.001
47,0.009749287579740798,0.009749287579740798,1.1066094670976911,0.9964285714285714,0.005579451471567154,0.005579451471567154,1.11174738407135,1.0,0.001
48,0.012035787963707531,0.012035787963707531,1.105044834954398,0.9946428571428572,0.005241642519831657,0.005241642519831657,1.1140546798706055,1.0,0.001
49,0.012337722057210548,0.012337722057210548,1.1062116963522775,0.9928571428571429,0.005372657440602779,0.005372657440602779,1.1122949838638305,1.0,0.001
50,0.01572240928154705,0.01572240928154705,1.100420928001404,0.9946428571428572,0.005439806543290615,0.005439806543290615,1.1134476900100707,1.0,0.001
51,0.010091627149709634,0.010091627149709634,1.113892640386309,0.9982142857142857,0.005045972391963005,0.005045972391963005,1.115871548652649,1.0,0.001
52,0.008031630356396948,0.008031630356396948,1.1088051387241908,0.9982142857142857,0.005297897756099701,0.005297897756099701,1.1158572673797607,1.0,0.001
53,0.010765391787780182,0.010765391787780182,1.1111005646841867,0.9964285714285714,0.005419541150331497,0.005419541150331497,1.116069221496582,1.0,0.001
54,0.007044641464017331,0.007044641464017331,1.1091006176812308,1.0,0.006220359727740288,0.006220359727740288,1.1162352085113525,1.0,0.001
55,0.010703219702866461,0.010703219702866461,1.1074524334498814,0.9982142857142857,0.004811673611402512,0.004811673611402512,1.1147614479064942,1.0,0.001
56,0.01190045147335955,0.01190045147335955,1.1150753804615565,0.9964285714285714,0.004438533633947373,0.004438533633947373,1.1141501903533935,1.0,0.001
57,0.014121880741523846,0.014121880741523846,1.10691328729902,0.9928571428571429,0.0042625157162547115,0.0042625157162547115,1.1150498867034913,1.0,0.001
58,0.010050618236086198,0.010050618236086198,1.113222530909947,0.9964285714285714,0.00396814551204443,0.00396814551204443,1.114064836502075,1.0,0.001
59,0.00908803943145488,0.00908803943145488,1.111557800429208,0.9982142857142857,0.004030515626072884,0.004030515626072884,1.1145551681518555,1.0,0.001
60,0.005361663044563362,0.005361663044563362,1.1090355702808925,1.0,0.0038714519701898097,0.0038714519701898097,1.1154761075973512,1.0,0.001
61,0.0062815266062638585,0.0062815266062638585,1.113699586050851,0.9982142857142857,0.00429992126300931,0.00429992126300931,1.1140329837799072,1.0,0.001
62,0.005493585964930909,0.005493585964930909,1.105338474682399,0.9982142857142857,0.004165658820420503,0.004165658820420503,1.1164458990097046,1.0,0.001
63,0.0064092683572588224,0.0064092683572588224,1.1121247972760882,0.9982142857142857,0.0033894307911396027,0.0033894307911396027,1.1156654357910156,1.0,0.001
64,0.006816453985603792,0.006816453985603792,1.1069484233856202,0.9982142857142857,0.003840334340929985,0.003840334340929985,1.1156103372573853,1.0,0.001
65,0.009441144777727978,0.009441144777727978,1.1096148831503732,0.9982142857142857,0.0038177035748958588,0.0038177035748958588,1.1158477067947388,1.0,0.001
66,0.006228724813887051,0.006228724813887051,1.1128919533320836,0.9982142857142857,0.0040854508057236675,0.0040854508057236675,1.1160079479217528,1.0,0.001
67,0.006895418292177575,0.006895418292177575,1.1086295332227434,1.0,0.0034055450931191446,0.0034055450931191446,1.1174068450927734,1.0,0.001
68,0.004575094687087195,0.004575094687087195,1.1084529331752233,0.9982142857142857,0.003402782324701548,0.003402782324701548,1.1163503646850585,1.0,0.001
69,0.005587135993742517,0.005587135993742517,1.1122364555086408,0.9982142857142857,0.003440849483013153,0.003440849483013153,1.1174855947494506,1.0,0.0005
70,0.006130708966936384,0.006130708966936384,1.111052918434143,0.9982142857142857,0.003556298278272152,0.003556298278272152,1.1181608200073243,1.0,0.0005
71,0.010238514255200113,0.010238514255200113,1.109453671319144,0.9964285714285714,0.003427359461784363,0.003427359461784363,1.1171672344207764,1.0,0.0005
72,0.006928094654410545,0.006928094654410545,1.1178221804755075,0.9982142857142857,0.0035900128073990344,0.0035900128073990344,1.1174355745315552,1.0,0.0005
73,0.011418160742947034,0.011418160742947034,1.1123103209904261,0.9946428571428572,0.003726859577000141,0.003726859577000141,1.1176391124725342,1.0,0.0005
74,0.008523090493067034,0.008523090493067034,1.1153143337794713,0.9982142857142857,0.00342810545116663,0.00342810545116663,1.1170235872268677,1.0,0.0005
75,0.0037540328156735214,0.0037540328156735214,1.1113728523254394,0.9982142857142857,0.003358173184096813,0.003358173184096813,1.1176865100860596,1.0,0.0005
76,0.007584363694435783,0.007584363694435783,1.1080012593950543,0.9982142857142857,0.0033516595140099525,0.0033516595140099525,1.118025779724121,1.0,0.0005
77,0.013796187917302761,0.013796187917302761,1.1154777526855468,0.9928571428571429,0.00334596112370491,0.00334596112370491,1.1178422927856446,1.0,0.0005
78,0.0072640893249107255,0.0072640893249107255,1.1088635410581316,0.9982142857142857,0.0034632544964551927,0.0034632544964551927,1.117343497276306,1.0,0.0005
79,0.006327669502934441,0.006327669502934441,1.1116454601287842,0.9982142857142857,0.003537680208683014,0.003537680208683014,1.1210315227508545,1.0,0.0005
80,0.008361029279019152,0.008361029279019152,1.1135613134929112,0.9964285714285714,0.003077978640794754,0.003077978640794754,1.11907639503479,1.0,0.0005
81,0.008913929175053324,0.008913929175053324,1.105092055456979,0.9964285714285714,0.003051063511520624,0.003051063511520624,1.1221696138381958,1.0,0.0005
82,0.0038556790045861686,0.0038556790045861686,1.112019157409668,1.0,0.0029616929590702058,0.0029616929590702058,1.1190808296203614,1.0,0.0005
83,0.006521493196487427,0.006521493196487427,1.11458751814706,0.9964285714285714,0.002665524370968342,0.002665524370968342,1.1169902801513671,1.0,0.0005
84,0.016507270276945617,0.016507270276945617,1.1095101526805333,0.9946428571428572,0.0027547898702323438,0.0027547898702323438,1.1187124729156495,1.0,0.0005
85,0.002749661954918078,0.002749661954918078,1.1166728155953543,1.0,0.0030793258920311928,0.0030793258920311928,1.1159401416778565,1.0,0.0005
86,0.007838221127167344,0.007838221127167344,1.1154793092182704,0.9964285714285714,0.0029251781292259694,0.0029251781292259694,1.1185104370117187,1.0,0.0005
87,0.005647386919840106,0.005647386919840106,1.1133931330272129,1.0,0.0031771308742463587,0.0031771308742463587,1.1174283981323243,1.0,0.0005
88,0.004847789875098638,0.004847789875098638,1.1039785385131835,1.0,0.0030975138768553736,0.0030975138768553736,1.1187124729156495,1.0,0.0005
89,0.011670054147751735,0.011670054147751735,1.1114228112357003,0.9982142857142857,0.0027287397533655167,0.0027287397533655167,1.117563796043396,1.0,0.00025
90,0.004507259209640324,0.004507259209640324,1.111256946836199,0.9982142857142857,0.002801384124904871,0.002801384124904871,1.1170955896377563,1.0,0.00025
91,0.009379348501430027,0.009379348501430027,1.1104251691273281,0.9964285714285714,0.0027283997274935245,0.0027283997274935245,1.1186899185180663,1.0,0.00025
92,0.006082344008609653,0.006082344008609653,1.112658030646188,1.0,0.0027559476904571055,0.0027559476904571055,1.11826913356781,1.0,0.00025
93,0.0029927780785198722,0.0029927780785198722,1.1125184331621443,1.0,0.0027803094126284122,0.0027803094126284122,1.1177531480789185,1.0,0.00025
94,0.008446853474846907,0.008446853474846907,1.1149759360722133,0.9982142857142857,0.002750430069863796,0.002750430069863796,1.1194090843200684,1.0,0.00025
95,0.007449591159820556,0.007449591159820556,1.117705808367048,0.9964285714285714,0.0031971298158168793,0.0031971298158168793,1.1186017036437987,1.0,0.000125
96,0.005700887427000063,0.005700887427000063,1.1103980541229248,0.9982142857142857,0.003225355688482523,0.003225355688482523,1.1163153409957887,1.0,0.000125
97,0.005461445776745677,0.005461445776745677,1.1087306499481202,0.9982142857142857,0.003361731208860874,0.003361731208860874,1.1183149099349976,1.0,0.000125
98,0.008984869405893343,0.008984869405893343,1.1181276934487479,0.9982142857142857,0.0030385032296180725,0.0030385032296180725,1.118963098526001,1.0,0.000125
99,0.0051773746165313895,0.0051773746165313895,1.1074161870138985,0.9964285714285714,0.0030496894381940366,0.0030496894381940366,1.1186890602111816,1.0,0.000125
100,0.0031452832843310067,0.0031452832843310067,1.1110236610685076,1.0,0.002994977869093418,0.002994977869093418,1.1190415859222411,1.0,0.000125
101,0.009645735193043948,0.009645735193043948,1.1097042219979423,0.9964285714285714,0.0028176392428576947,0.0028176392428576947,1.1198194026947021,1.0,6.25e-05
102,0.004546701592958665,0.004546701592958665,1.1148556675229753,0.9982142857142857,0.003013576753437519,0.003013576753437519,1.1189037084579467,1.0,6.25e-05
103,0.003680780250579119,0.003680780250579119,1.107621373449053,1.0,0.002895699068903923,0.002895699068903923,1.1192698717117309,1.0,6.25e-05
